open_time,open,high,low,close,volume,close_time,quote_volume,n_trades,taker_buy_volume,taker_buy_quote_volume,datetime_utc,vol_rolling_mean,vol_rolling_std,vol_z,n_trades_rolling_mean,n_trades_rolling_std,n_trades_z,taker_buy_ratio,price_drop_pct,avg_trade_size,iceberg_flag
1772237760000000,65957.33,65957.33,65918.64,65918.99,14.4405,1772237819999999,952237.7068502,1646,10.0073,659892.3801448,2026-02-28 00:16:00+00:00,5.797856833333333,4.051524566177137,2.1331829594922955,1162.2333333333333,589.5689711572462,0.8205429565200419,0.6930023198162805,-0.05812849004044876,0.008773086269739506,False
1772237820000000,65918.99,65943.46,65890.01,65890.02,7.71468,1772237879999999,508565.627908,1528,3.93353,259304.8934934,2026-02-28 00:17:00+00:00,5.913061,4.0050811564470665,0.449833331504422,1177.0166666666667,587.394288842659,0.5975259548816471,0.5098759766432469,-0.043947882089820735,0.005048874345546434,False
1772237880000000,65890.01,65897.49,65874.61,65887.18,4.21547,1772237939999999,277753.7660284,1043,1.58749,104593.9740147,2026-02-28 00:18:00+00:00,5.8863658333333335,4.011064555501515,-0.4165716631573497,1159.8166666666666,575.6459449651353,-0.20293145063940096,0.37658671503377167,-0.0042950365313371534,0.004041677852345118,False
1772237940000000,65887.17,65887.18,65862.77,65884.17,6.13522,1772237999999999,404148.8146806,1004,3.35777,221183.1050877,2026-02-28 00:19:00+00:00,5.916818666666667,4.005811241097047,0.054521124469908894,1153.8333333333333,575.3639133351717,-0.26041489544338026,0.5472941474719253,-0.004553238513658963,0.006110776892424193,False
1772238000000000,65884.17,65901.6,65883.3,65897.88,2.38861,1772238059999999,157383.6785426,683,1.49773,98684.0089702,2026-02-28 00:20:00+00:00,5.8144115,4.0163211662595835,-0.8529700084561448,1135.3833333333334,572.359466628752,-0.7903832463838172,0.6270299460242442,0.02080924750210285,0.0034972327964809704,False
1772238060000000,65897.87,65897.87,65889.74,65889.75,1.50331,1772238119999999,99054.1206607,294,1.2344,81334.3754652,2026-02-28 00:21:00+00:00,5.738392833333333,4.054492514700945,-1.044540794423237,1121.2666666666667,582.5726656258983,-1.4200231412787907,0.8211213915818285,-0.012322097815900908,0.0051132993197104985,False
1772238120000000,65889.75,65891.01,65870.0,65870.01,2.25695,1772238179999999,148694.1378078,791,0.87402,57582.4347324,2026-02-28 00:22:00+00:00,5.743469166666667,4.049859994884597,-0.8608986903768557,1125.95,578.6919330609611,-0.5788053727096566,0.38725713888776575,-0.0299591362844827,0.00285328697850461,False
1772238180000000,65870.01,65895.14,65870.0,65895.13,2.58235,1772238239999999,170123.9479369,569,2.07249,136533.3511271,2026-02-28 00:23:00+00:00,5.6775855,4.068868415373585,-0.7607116237881825,1115.45,583.0431395208885,-0.9372376809854999,0.8025596836979653,0.038135716086895255,0.004538400702979722,False
1772238240000000,65895.13,65909.18,65872.24,65872.25,6.00178,1772238299999999,395498.4308032,1138,0.66766,43999.0960776,2026-02-28 00:24:00+00:00,5.7359445,4.047579213723152,0.06567765222062079,1123.4333333333334,579.9584545806272,0.025116741641734955,0.11124366436103228,-0.034721837562205746,0.005273971880487457,False
1772238300000000,65872.25,65884.86,65870.01,65874.64,5.90528,1772238359999999,389039.6870885,844,2.10507,138668.7121353,2026-02-28 00:25:00+00:00,5.695798999999999,4.0334964121641335,0.05193533811417742,1119.9166666666667,581.0191890313092,-0.4748839141203022,0.3564725126740015,0.0036282349547789566,0.006996777251176545,False
1772238360000000,65874.64,65874.64,65844.46,65844.46,1.34305,1772238419999999,88438.8582996,1030,0.36617,24111.9500999,2026-02-28 00:26:00+00:00,5.663014166666667,4.061115880266962,-1.063738217023975,1128.75,575.4367722118224,-0.17160877574830727,0.27264063119568094,-0.045814292116044285,0.0013039320388336857,False
1772238420000000,65844.46,65844.47,65721.13,65767.14,43.68834,1772238479999999,2873043.3290195,3826,9.92743,652670.9166158,2026-02-28 00:27:00+00:00,6.324171833333333,6.364708747974538,5.870522853490612,1178.3833333333334,671.2630415149907,3.944231252010015,0.22723294132422445,-0.11742825440440365,0.011418802927336272,False
1772238480000000,65767.14,65797.45,65739.01,65766.95,6.88696,1772238539999999,452932.0474823,1783,3.04318,200143.6550843,2026-02-28 00:28:00+00:00,6.396204833333333,6.345872021979878,0.07733455148315765,1195.6333333333334,673.3111695742523,0.8723554475372769,0.441875660604697,-0.0002888980728101076,0.0038625687044285687,False
1772238540000000,65766.95,65789.62,65760.82,65775.8,4.04808,1772238599999999,266232.2795211,810,3.5142,231118.2118206,2026-02-28 00:29:00+00:00,6.3259221666666665,6.348174938048814,-0.3588184302633553,1191.4,674.9493188757573,-0.5650794649807507,0.8681152544247853,0.013456607003982525,0.004997629629623459,False
1772238600000000,65775.8,65775.8,65766.92,65766.93,1.94053,1772238659999999,127630.7652998,351,0.64357,42327.8546885,2026-02-28 00:30:00+00:00,6.329310666666667,6.345737880409992,-0.6916107706754981,1186.7666666666667,679.8121467010288,-1.2294082574446774,0.3316465087725278,-0.01348520276455742,0.005528575498559748,False
1772238660000000,65766.93,65766.93,65735.74,65764.61,4.8764,1772238719999999,320627.7023093,1345,2.11582,139107.1465746,2026-02-28 00:31:00+00:00,6.301892,6.348446845350143,-0.22454185007779423,1196.4833333333333,677.8014681497747,0.21911529208082153,0.43388975464812357,-0.003527608784524985,0.0036255762081757433,False
1772238720000000,65764.61,65825.62,65764.61,65825.62,5.13322,1772238779999999,337732.1425693,1490,2.49295,164019.295079,2026-02-28 00:32:00+00:00,6.348120166666666,6.329322689882296,-0.19194789490142294,1213.4,672.1319281313457,0.4115263513349066,0.48565033244520006,0.09277026047899292,0.003445114093957419,False
1772238780000000,65825.73,65826.61,65810.97,65810.98,1.65806,1772238839999999,109134.492564,727,0.47735,31417.9042946,2026-02-28 00:33:00+00:00,6.351092333333333,6.3270392687265335,-0.7417422483512063,1218.1333333333334,667.5993283975332,-0.7356708019935937,0.28789669837768433,-0.02240765123303574,0.002280687757906079,False
1772238840000000,65810.97,65823.22,65798.86,65815.81,1.96827,1772238899999999,129535.7897904,912,1.10384,72644.0064024,2026-02-28 00:34:00+00:00,6.2786513333333325,6.352294495438432,-0.6785550222443326,1203.8333333333333,664.7611312207733,-0.4390048088355721,0.5608173672510288,0.007354396994902876,0.0021581907894713177,False
1772238900000000,65815.81,65849.44,65815.81,65844.83,1.52014,1772238959999999,100072.9062192,776,1.30853,86141.5594237,2026-02-28 00:35:00+00:00,6.225567,6.37891877596907,-0.7376527534711415,1192.9166666666667,666.3436862401352,-0.6256781226794632,0.8607957156177748,0.04409274914341043,0.001958943298966548,False
1772238960000000,65844.83,65844.83,65816.85,65817.25,1.23861,1772239019999999,81535.6875331,873,0.4571,30090.9774443,2026-02-28 00:36:00+00:00,6.150683166666667,6.411106624911512,-0.7661817925182742,1184.7666666666667,667.2304601902187,-0.46725484711432214,0.3690427169415371,-0.04188635614975591,0.0014187972508574813,False
1772239020000000,65817.24,65826.25,65817.24,65817.25,1.48869,1772239079999999,97983.0899189,382,0.37991,25004.7006722,2026-02-28 00:37:00+00:00,6.134879499999999,6.421576559422384,-0.7235278527449952,1171.6,675.2333231394666,-1.1693735675360648,0.2551975224827214,1.5193587568790726e-05,0.003897094240827495,False
1772239080000000,65817.26,65831.43,65817.25,65822.09,2.47274,1772239139999999,162769.5878817,718,1.2523,82431.8862881,2026-02-28 00:38:00+00:00,5.933120833333334,6.341470025370971,-0.5456748701710104,1156.5166666666667,675.0869747272043,-0.6495706228715451,0.5064422460483341,0.007338500569609967,0.0034439275765968747,False
1772239140000000,65822.09,65835.62,65820.6,65835.62,2.01317,1772239199999999,132515.0608714,427,1.7892,117771.888044,2026-02-28 00:39:00+00:00,5.8066405,6.34273354422403,-0.5980813277039548,1140.3833333333334,680.8333152155129,-1.047809085409502,0.8887475966318056,0.020555409285847093,0.004714683840738374,False
1772239200000000,65835.62,65839.44,65833.51,65839.43,2.44735,1772239259999999,161122.4078591,377,1.57923,103967.6075703,2026-02-28 00:40:00+00:00,5.7799974999999995,6.353603008516679,-0.5245287587229212,1130.7333333333333,687.5611003152142,-1.0962419674217843,0.6452816308883969,0.005787140760575527,0.006491644562316999,False
1772239260000000,65839.43,65888.75,65839.43,65864.27,5.22068,1772239319999999,343878.9388907,1565,3.16676,208585.7516351,2026-02-28 00:41:00+00:00,5.823803666666667,6.340299337763172,-0.09512542459617067,1139.0333333333333,689.7809518839457,0.6175390397526043,0.606579985632795,0.03772815165625019,0.0033358977635761433,False
1772239320000000,65864.27,65918.88,65864.27,65918.87,6.22071,1772239379999999,409893.8041314,1165,4.00132,263659.1302426,2026-02-28 00:42:00+00:00,5.855654833333333,6.337363402830881,0.057603634730177274,1145.8333333333333,687.9596255069661,0.02786016207348611,0.6432256124070683,0.08289775321276685,0.005339665236046919,False
1772239380000000,65918.88,65959.23,65918.87,65952.68,5.03844,1772239439999999,332201.9971233,978,4.05787,267540.4028432,2026-02-28 00:43:00+00:00,5.866739833333333,6.335308012602354,-0.13074341950776744,1152.2166666666667,684.5303249814506,-0.25450540364465685,0.8053822213214047,0.05127514302425624,0.005151779141099026,False
1772239440000000,65952.67,65966.85,65950.2,65950.21,1.39678,1772239499999999,92125.9586226,674,0.85394,56322.3216135,2026-02-28 00:44:00+00:00,5.850136166666667,6.345863006896019,-0.7017731333193693,1157.8833333333334,679.0273475351094,-0.7126124376126125,0.6113632779597623,-0.0037299475517697973,0.0020723738872372812,False
1772239500000000,65950.21,65950.21,65938.71,65943.46,1.83586,1772239559999999,121064.0193798,466,1.02627,67672.6427828,2026-02-28 00:45:00+00:00,5.783047666666666,6.366987021549287,-0.61994592617942,1137.5166666666667,681.1804432950823,-0.9858131913143972,0.5590132142107713,-0.010234993944674167,0.003939613733897125,False
1772239560000000,65943.45,65943.46,65937.48,65937.48,0.37418,1772239619999999,24674.1258736,282,0.17967,11847.6154992,2026-02-28 00:46:00+00:00,5.772431166666666,6.375603887100689,-0.8467042905130703,1134.3333333333333,684.7753477135108,-1.244690446550186,0.48016997038812875,-0.009053211501674653,0.0013268794326194084,False
1772239620000000,65937.48,65952.43,65936.18,65949.62,3.03549,1772239679999999,200173.6573207,576,2.81697,185763.594162,2026-02-28 00:47:00+00:00,5.7767805,6.3736128050461645,-0.4300999422807023,1134.5333333333333,684.6076809649155,-0.8158443862991671,0.9280116222000364,0.01841137999207618,0.005269947916657517,False
1772239680000000,65949.62,65964.37,65949.61,65964.37,2.9428,1772239739999999,194086.6435374,387,2.87395,189545.3426959,2026-02-28 00:48:00+00:00,5.804010833333334,6.357671444842838,-0.45004068827813143,1138.9666666666667,678.7694490559755,-1.1078381145636198,0.9766039143072569,0.022365557223832034,0.007604134366905416,False
1772239740000000,65964.36,65964.37,65951.28,65952.81,1.75975,1772239799999999,116062.8473885,517,0.55857,36839.6370448,2026-02-28 00:49:00+00:00,5.806042666666667,6.3563367613642265,-0.6365761944245474,1132.3666666666666,682.9164518636155,-0.901086311490208,0.31741440527494563,-0.017509455105761254,0.0034037717601481552,False
1772239800000000,65952.82,65967.76,65952.57,65963.51,2.81842,1772239859999999,185896.2605569,909,1.84271,121537.089593,2026-02-28 00:50:00+00:00,5.823130333333334,6.346736979605422,-0.47342600497156756,1132.3333333333333,682.9274886854835,-0.32702349375756423,0.6538095810227682,0.016208556358905675,0.00310057205720231,False
1772239860000000,65963.52,65969.69,65957.97,65957.98,0.98057,1772239919999999,64682.208334,456,0.80633,53188.415084,2026-02-28 00:51:00+00:00,5.765907166666667,6.375072358664912,-0.7506326041008566,1126.5333333333333,687.2274551713168,-0.9757080109164183,0.822307432592974,-0.008398581519009393,0.0021503728070128283,False
1772239920000000,65957.97,65957.98,65931.0,65931.0,1.51216,1772239979999999,99721.2434196,1100,0.56589,37320.6568307,2026-02-28 00:52:00+00:00,5.768708,6.373133374059264,-0.6678893645404712,1136.6,682.2403821110651,-0.05364678045983502,0.3742262721046541,-0.040889675652541695,0.0013746909090896593,False
1772239980000000,65931.01,65931.01,65903.3,65903.31,1.11603,1772240039999999,73560.9901573,908,0.12136,7998.63221,2026-02-28 00:53:00+00:00,5.777272833333333,6.366414121873449,-0.7321614245272351,1144.7833333333333,676.3822029468827,-0.3500732755849553,0.10874259642774602,-0.04201361392764447,0.001229107929514065,False
1772240040000000,65903.31,65965.35,65903.31,65937.81,16.31718,1772240099999999,1075902.0090253,1608,10.56503,696552.6109575,2026-02-28 00:54:00+00:00,5.9889909999999995,6.503015344511166,1.58821538182733,1159.5333333333333,676.6780138760813,0.6627475068934792,0.6474789148218333,0.05234941917181318,0.01014749999999369,False
1772240100000000,65937.81,65947.23,65936.0,65936.0,3.31378,1772240159999999,218526.5293094,658,0.70754,46654.9129604,2026-02-28 00:55:00+00:00,5.883285166666667,6.4939368432761055,-0.39567757252389724,1153.45,679.5607859966672,-0.7290738521243939,0.2135144758512893,-0.002745010791225314,0.005036139817621525,False
1772240160000000,65936.01,65974.0,65936.0,65973.99,4.50896,1772240219999999,297410.3875581,1019,4.18885,276299.8620198,2026-02-28 00:56:00+00:00,5.743508166666667,6.430391244645334,-0.19198647788386192,1142.6166666666666,676.3763392223949,-0.18276314456623563,0.9290058015753067,0.057601301625636585,0.0044248871442547355,False
1772240220000000,65974.0,65985.18,65966.19,65966.2,1.78039,1772240279999999,117463.4050787,1061,0.68802,45389.5270696,2026-02-28 00:57:00+00:00,5.655350166666667,6.448132986791631,-0.6009429665925315,1133.5333333333333,673.702128683064,-0.1076638031039207,0.38644341948312255,-0.011822839300334665,0.00167803016022462,False
1772240280000000,65966.2,65966.2,65939.53,65939.54,3.99403,1772240339999999,263403.0115002,1104,1.62359,107062.1167154,2026-02-28 00:58:00+00:00,5.671609666666667,6.442598768433679,-0.26038866095864766,1139.0166666666667,672.0714371751473,-0.05210259613739383,0.4065042074279602,-0.04041463658662025,0.0036177807970981723,False
1772240340000000,65939.54,65949.32,65939.53,65942.0,2.47916,1772240399999999,163481.34208,483,2.11279,139320.0168793,2026-02-28 00:59:00+00:00,5.5737415,6.4458030313855605,-0.48009247016266804,1124.6666666666667,676.7958575289618,-0.9480948494698197,0.8522201064666177,0.0037306902656681646,0.005132836438912768,False
1772240400000000,65942.01,65953.04,65939.54,65939.98,1.84572,1772240459999999,121713.1147361,742,0.98574,65004.2145878,2026-02-28 01:00:00+00:00,5.330086,6.3018287495722864,-0.5529134697104511,1106.1833333333334,671.7480483004633,-0.5421427486900524,0.5340680056920507,-0.0030784624247862705,0.002487493261452173,False
1772240460000000,65939.99,65939.99,65889.99,65908.06,10.04029,1772240519999999,661642.9993981,1440,2.74001,180558.9896201,2026-02-28 01:01:00+00:00,5.438482,6.326342406985193,0.7274041939607219,1109.15,672.8400173763836,0.49172164475233976,0.2729014799101518,-0.048422815957368325,0.00697242361110627,False
1772240520000000,65908.05,65923.61,65895.71,65923.6,1.47108,1772240579999999,96958.7204152,796,1.021,67293.8662717,2026-02-28 01:02:00+00:00,5.390205166666666,6.345674799151863,-0.6176057377810907,1096.0666666666666,671.1394021923782,-0.44710035752036975,0.6940479099069744,0.023593476062488076,0.0018480904522589848,False
1772240580000000,65923.61,65952.61,65914.89,65952.6,3.27764,1772240639999999,216144.727621,841,2.20516,145418.1628779,2026-02-28 01:03:00+00:00,5.356204666666667,6.35153263091335,-0.32725403255001706,1099.25,669.4385865682094,-0.38577101048730933,0.6727889577034729,0.043975140317717425,0.003897312722944236,False
1772240640000000,65952.6,65971.93,65948.44,65968.54,2.72663,1772240699999999,179828.0797826,794,2.18116,143852.0531518,2026-02-28 01:04:00+00:00,5.2999806666666665,6.359761878516866,-0.40463003417702753,1075.7,654.495854630734,-0.4304076152758898,0.7999471872604837,0.024168872796504662,0.0034340428211543654,False
1772240700000000,65968.54,65968.54,65937.45,65937.45,1.59091,1772240759999999,104933.5545565,879,0.34388,22683.6407258,2026-02-28 01:05:00+00:00,5.079121333333333,6.25194081020089,-0.5579405561683985,1065.0666666666666,652.3839689460913,-0.2852103600383791,0.21615301920526425,-0.04712852520306807,0.0018099089874837203,False
1772240760000000,65937.46,65937.46,65909.88,65930.29,2.77168,1772240819999999,182708.9242229,1430,1.28105,84442.0134457,2026-02-28 01:06:00+00:00,5.026492833333333,6.25794980902135,-0.3603117477424512,1072.1833333333334,654.0223779840842,0.5471015651926624,0.4621926050401949,-0.010873940245821868,0.0019382377622364068,False
1772240820000000,65930.3,65930.3,65822.43,65853.58,6.61864,1772240879999999,435896.3614519,3447,1.2578,82823.1495046,2026-02-28 01:07:00+00:00,4.980518166666666,6.235538344883277,0.2627073626152628,1080.7666666666667,681.6404282657603,3.4713805625497716,0.19003904122447526,-0.11636531306546458,0.0019201160429353293,True
1772240880000000,65853.59,65862.0,65853.58,65857.43,2.12492,1772240939999999,139947.8202093,381,0.50452,33225.5801626,2026-02-28 01:08:00+00:00,4.905629666666667,6.2425144490843225,-0.445447053250971,1056.2833333333333,679.9224056343616,-0.9931770562882198,0.2374301149043587,0.005831117179786932,0.005577217847754391,False
1772240940000000,65857.42,65861.41,65842.06,65853.6,3.93563,1772240999999999,259182.958665,769,2.2514,148268.379639,2026-02-28 01:09:00+00:00,4.874730666666666,6.242653276795631,-0.15043293690632067,1040.2,675.0151988244926,-0.40176873124024526,0.5720558079463628,-0.005800409429935724,0.005117854356300237,False
1772241000000000,65853.6,65860.19,65842.41,65842.42,1.6353,1772241059999999,107683.6663261,746,0.41178,27115.9678996,2026-02-28 01:10:00+00:00,4.823573666666666,6.256631006070667,-0.5095831387632695,1032.4833333333333,675.6989223136446,-0.4239807462648728,0.25180700773447867,-0.01697705212776127,0.002192091152812075,False
1772241060000000,65842.41,65844.89,65838.01,65838.75,2.34389,1772241119999999,154320.3222321,542,1.1131,73285.4392818,2026-02-28 01:11:00+00:00,4.772574166666667,6.264287402680386,-0.38770318316489905,1027.6333333333334,678.1947864452981,-0.7160676298884932,0.47489429944455824,-0.005558727270164376,0.004324520295194974,False
1772241120000000,65838.76,65838.76,65838.75,65838.76,0.43775,1772241179999999,28820.9157538,113,0.29413,19365.1544788,2026-02-28 01:12:00+00:00,4.702857833333334,6.289232828934622,-0.6781602698874276,1010.65,688.2217031682931,-1.3043035345532985,0.6719131909265261,0.0,0.003873893805275452,False
1772241180000000,65838.75,65856.85,65838.75,65856.85,1.20695,1772241239999999,79471.7773316,343,0.93737,61720.662263,2026-02-28 01:13:00+00:00,4.521610666666666,6.229392293085931,-0.5321001648609517,972.4833333333333,659.6305204023912,-0.954296858411552,0.7766436051396962,0.027491408934716327,0.003518804664712773,False
1772241240000000,65856.84,65859.39,65856.84,65859.38,0.8986,1772241299999999,59180.5473046,202,0.45813,30171.5952026,2026-02-28 01:14:00+00:00,4.3733821666666675,6.207625171149703,-0.5597603061241775,948.85,661.4376695335455,-1.1291313367827376,0.5098263960496034,0.003856850708306245,0.004448514851463126,False
1772241300000000,65859.39,65865.94,65814.01,65839.36,6.70995,1772241359999999,441811.1525973,1582,0.76761,50533.6883227,2026-02-28 01:15:00+00:00,4.2024785,5.992539334481171,0.4184322137284165,938.8333333333334,646.8203891492682,0.9943512564772402,0.11439876599462011,-0.030413278956878478,0.0042414348925384066,False
1772241360000000,65839.35,65849.36,65839.35,65849.35,1.52997,1772241419999999,100745.1930569,503,0.39722,26155.7255797,2026-02-28 01:16:00+00:00,3.987303,5.848755221098126,-0.4201463228817567,919.7833333333333,642.4570444432873,-0.6487333852706724,0.2596260055689811,0.015188485305519944,0.003041689860828943,False
1772241420000000,65849.36,65887.25,65849.36,65880.93,5.32269,1772241479999999,350551.4869661,1301,4.49008,295709.6544988,2026-02-28 01:17:00+00:00,3.9474365000000002,5.83104328167511,0.23585033300748778,916.0,639.4761097298757,0.6020553295759989,0.8435734561201998,0.04794275904882288,0.004091229823209769,False
1772241480000000,65880.94,65955.45,65880.93,65950.17,47.54693,1772241539999999,3134734.1305713,1615,44.84662,2956696.775134,2026-02-28 01:18:00+00:00,4.6696275,8.104835635974846,5.290335846465616,925.5333333333333,645.6355551365638,1.0678883174576157,0.943207479411537,0.10508350366584761,0.029440823529393537,False
1772241540000000,65950.17,65950.17,65906.47,65928.18,6.87782,1772241599999999,453422.9854049,1798,3.3171,218653.229202,2026-02-28 01:19:00+00:00,4.682004166666667,8.107678137725564,0.27083164819348515,938.7666666666667,655.3354003910146,1.3111352336824003,0.4822894462951503,-0.03334335605200851,0.0038252614015551584,False
1772241600000000,65928.18,65960.76,65913.33,65913.34,7.01426,1772241659999999,462560.3575812,2275,3.8365,253016.7182281,2026-02-28 01:20:00+00:00,4.759098333333333,8.107493282424146,0.2781576978025216,965.3,676.6851732739643,1.9354643070741797,0.5469571985431169,-0.022509342742354305,0.0030831912087898538,False
1772241660000000,65913.34,65913.34,65880.93,65909.99,2.46282,1772241719999999,162291.3126101,1590,1.15485,76094.6735193,2026-02-28 01:21:00+00:00,4.775090166666668,8.101906852697349,-0.28539826591704776,986.9,675.5773350203675,0.8927179298887001,0.46891368412270745,-0.005082430961609923,0.0015489433962254408,False
1772241720000000,65910.0,65941.42,65909.99,65941.41,5.07652,1772241779999999,334664.8682959,1412,4.10624,270702.3213277,2026-02-28 01:22:00+00:00,4.822083,8.095227841769697,0.031430492747310655,997.25,677.2800193245573,0.6123759570125994,0.8088690676272585,0.047655894401461105,0.003595269121810485,False
1772241780000000,65941.42,65953.94,65918.22,65934.13,4.66778,1772241839999999,307784.0989964,2069,1.87912,123890.3089919,2026-02-28 01:23:00+00:00,4.856840166666667,8.089923672584217,-0.023369833177042207,1022.25,688.7908251765982,1.5196921354608715,0.40257252903894947,-0.011055266932367375,0.0022560560657311473,False
1772241840000000,65934.13,65953.94,65931.99,65950.18,3.4362,1772241899999999,226587.7301993,1056,2.15375,142017.5860309,2026-02-28 01:24:00+00:00,4.8140805,8.090549691766522,-0.17030740213262827,1020.8833333333333,688.6386002479195,0.05099433382615089,0.6267824921055869,0.02434247634720912,0.0032539772727241912,False
1772241900000000,65950.19,65970.0,65946.61,65947.46,8.24227,1772241959999999,543674.8353909,2111,4.66792,307898.4067327,2026-02-28 01:25:00+00:00,4.853030333333333,8.10151001420939,0.4183466613389194,1042.0,702.4108122406316,1.521901402098948,0.5663391273804014,-0.004139487695177048,0.0039044386546641854,False
